region,school_name,closure_year,local_office,school_level,utilization_status,address,years_since_closure,closure_risk_index
gyeongnam,가북초등학교어인분교장,1993,거창,초,매각,경상남도 거창군 가북면 우혜리 1103-1,32,0.524590163934426
gyeongnam,가북초등학교용암분교장,1997,거창,초,대부,거창군 가북면 용암리 1967,28,0.6688524590163935
gyeongnam,가북초등학교중촌분교장,1994,거창,초,매각,경상남도 거창군 가북면 중촌리 1807,31,0.5114754098360655
gyeongnam,가산초등학교,2019,합천,초,매각,경상남도 합천군 가야면 사촌리 166,6,0.18360655737704912
gyeongnam,가인초등학교,1993,밀양,초,대부,밀양시 산내면 가인리 539-1,32,0.7213114754098361
gyeongnam,가조중학교가북분교장,2008,거창,중,매각,경상남도 거창군 가북면 우혜리 1955,17,0.2295081967213114
gyeongnam,가조초등학교가산분교장,1996,거창,초,매각,경상남도 거창군 가조면 장기리 697,29,0.4852459016393441
gyeongnam,가조초등학교도리분교장,1992,거창,초,매각,경상남도 거창군 가조면 도리 967,33,0.5377049180327867
gyeongnam,가천초등학교,1988,합천,초,매각,경상남도 합천군 봉산면 상현리 34,37,0.5901639344262294
gyeongnam,가회초등학교대기분교장,1991,합천,초,매각,경상남도 합천군 가회면 중촌리 420,34,0.5508196721311475
gyeongnam,개명초등학교,1998,거창,초,매각,경상남도 거창군 고제면 개명리 682,27,0.4590163934426231
gyeongnam,개천초등학교좌련분교장,1998,고성,초,매각,경상남도 고성군 개천면 좌연리 633-1,27,0.4590163934426231
gyeongnam,개천초등학교청광분교장,1993,고성,초,매각,경상남도 고성군 개천면 청광리 521-4,32,0.524590163934426
gyeongnam,거류초등학교대장분교장,1999,고성,초,미활용,고성군 동해면 장좌리 756-2,26,0.7901639344262298
gyeongnam,거류초등학교화당분교장,1995,고성,초,매각,경상남도 고성군 거류면 화당리 399-1,30,0.4983606557377048
gyeongnam,거제초등학교법동분교장,1999,거제,초,대부,거제시 거제면 법동리 266,26,0.6426229508196722
gyeongnam,거제초등학교산달분교장,2003,거제,초,매각,경상남도 거제시 거제면 법동리 266,22,0.3934426229508198
gyeongnam,거창중학교신원분교장,2020,거창,중,매각,경상남도 거창군 신원면 과정리 253,5,0.0721311475409836
gyeongnam,거창초등학교화산분교장,1994,거창,초,자체활용,거창군 거창읍 가지리 435-1,31,0.6098360655737706
gyeongnam,건흥초등학교,1999,사천,초,매각,경상남도 사천시 곤양면 검정리 87,26,0.4459016393442625
gyeongnam,경호중고등학교,2018,산청,고,자체활용,산청군 금서면 화계리645-2,7,0.09836065573770492
gyeongnam,계남초등학교,1999,합천,초,매각,경상남도 합천군 초계면 유하리 278,26,0.4459016393442625
gyeongnam,계룡초등학교삼룡분교장,1999,거제,초,자체활용,거제시 문동동 601,26,0.5442622950819672
gyeongnam,계성중학교,2008,창녕,중,매각,경상남도 창녕군 계성면 계성리 160,17,0.2295081967213114
gyeongnam,계창초등학교계성분교장,1999,창녕,초,매각,경상남도 창녕군 계성면 명리 509,26,0.4459016393442625
gyeongnam,계창초등학교옥천분교장,1994,창녕,초,대부,창녕군 창녕읍 옥천리 711,31,0.7081967213114756
gyeongnam,고남초등학교신월분교장,1995,하동,초,대부,하동군 고전면 신월리 207-2,30,0.6950819672131149
gyeongnam,고성중학교삼산분교장,2016,고성,중,매각,경상남도 고성군 삼산면 미룡리 285,9,0.12459016393442612
gyeongnam,고암초등학교계상분교장,1988,창녕,초,매각,경상남도 창녕군 고암면 계상리 131-2,37,0.5901639344262294
gyeongnam,고읍초등학교,1999,산청,초,매각,경상남도 산청군 생초면 평촌리 662,26,0.4459016393442625
gyeongnam,고전초등학교고남분교장,2021,하동,초,자체활용,하동군 고전면 전도리 417,4,0.2557377049180327
gyeongnam,고전초등학교고하분교장,2005,하동,초,매각,경상남도 하동군 고전면 고하리 151-7,20,0.36721311475409846
gyeongnam,고정초등학교도곡분교장,1991,밀양,초,매각,경상남도 밀양시 상동면 도곡리 647,34,0.5508196721311475
gyeongnam,고정초등학교신곡분교장,1991,밀양,초,매각,경상남도 밀양시 상동면 신곡리 1288-1,34,0.5508196721311475
gyeongnam,고제초등학교소사분교장,1999,거창,초,매각,경상남도 거창군 고제면 봉계리 1027-1,26,0.4459016393442625
gyeongnam,고현중학교,2019,남해,중,미활용,남해군 고현면 포상리 152,6,0.42950819672131146
gyeongnam,고현초등학교갈화분교장,1999,남해,초,매각,경상남도 남해군 고현면 갈화리 223,26,0.4459016393442625
gyeongnam,곤명초등학교은사분교장,1994,사천,초,매각,경상남도 사천시 곤명면 은사리 150,31,0.5114754098360655
gyeongnam,곤양초등학교동명분교장,1999,사천,초,매각,경상남도 사천시 곤양면 중항리 768,26,0.4459016393442625
gyeongnam,곤양초등학교서부분교장,1995,사천,초,매각,경상남도 사천시 곤양면 맥사리 410-1,30,0.4983606557377048
gyeongnam,관동초등학교,2012,함안,초,대부,함안군 법수면 강주리 408-2,13,0.4721311475409836
gyeongnam,광도초등학교신애분교장,1998,통영,초,매각,경상남도 통영시 광도면 죽림리 234-4,27,0.4590163934426231
gyeongnam,광도초등학교입도분교장,1994,통영,초,매각,경상남도 통영시 광도면 덕포리 1217-1,31,0.5114754098360655
gyeongnam,광천초등학교,1999,남해,초,매각,경상남도 남해군 창선면 광천리 392,26,0.4459016393442625
gyeongnam,광호초등학교,1999,통영,초,대부,통영시 광도면 용호리 206,26,0.6426229508196722
gyeongnam,구)고성동중학교,2002,고성,중,매각,경상남도 고성군 거류면 당동리 174,23,0.30819672131147546
gyeongnam,구)곤명초등학교,2012,사천,초,매각,경상남도 사천시 곤명면 봉계리 181-3,13,0.2754098360655738
gyeongnam,구)금곡초등학교,2009,진주,초,매각,경상남도 진주시 금곡면 동례리 886,16,0.3147540983606558
gyeongnam,구)김해봉황초등학교,2006,김해,초,매각,경상남도 김해시 봉황동 129,19,0.35409836065573774
gyeongnam,구)낙서초등학교,1999,의령,초,매각,경상남도 의령군 낙서면 전화리 228-1,26,0.4459016393442625
gyeongnam,구)동성초등학교,2002,사천,초,매각,경상남도 사천시 사천읍 수석리 152,23,0.4065573770491805
gyeongnam,구)명석초등학교,1995,진주,초,매각,경상남도 진주시 명석면 관지리 767,30,0.4983606557377048
gyeongnam,구)사화초등학교,1994,창원,초,매각,경상남도 창원시 의창구 사화동 509-1,31,0.5114754098360655
gyeongnam,구)상동초등학교,2013,밀양,초,미활용,밀양시 상동면 금산리 875-2,12,0.6065573770491802
gyeongnam,구)성주초등학교,1988,창원,초,매각,경상남도 창원시 성산구 남산동 383,37,0.5901639344262294
gyeongnam,구)수정초등학교,2016,진주,초,매각,경상남도 진주시 옥봉동 700-1,9,0.22295081967213104
gyeongnam,구)숭덕초등학교,2002,거제,초,미활용,거제시 둔덕면 술역리 28-3,23,0.7508196721311476
gyeongnam,구)어곡초등학교,2017,양산,초,매각,경상남도 양산시 어곡동 150,8,0.20983606557377044
gyeongnam,구)영산고등학교,2008,본청,고,매각,경상남도 창녕군 영산면 서리 177,17,0.1311475409836066
gyeongnam,구)예하초등학교,2019,진주,초,매각,경상남도 진주시 정촌면 예하리 756-1,6,0.18360655737704912
gyeongnam,구)웅남초등학교,1986,창원,초,매각,경상남도 창원시 성산구 연덕동 439,39,0.6163934426229508
gyeongnam,구)중리초등학교,2009,창원,초,매각,경상남도 창원시 마산회원구 내서읍 중리 391-3,16,0.3147540983606558
gyeongnam,구)지수초등학교,2009,진주,초,매각,경상남도 진주시 지수면 승산리 195-2,16,0.3147540983606558
gyeongnam,구)창원상남초등학교,1988,창원,초,매각,경상남도 창원시 의창구 용지동 201,37,0.5901639344262294
gyeongnam,구남중학교구산분교장,2019,창원,중,대부,창원시 마산합포구 구산면 수정리 653-2,6,0.28196721311475414
gyeongnam,구룡초등학교,1999,창녕,초,매각,경상남도 창녕군 대합면 신당리 26-9,26,0.4459016393442625
gyeongnam,구암여자중학교,2017,창원,중,자체활용,창원시 마산회원구 구암동 1333,8,0.20983606557377044
gyeongnam,국산초등학교덕포분교장,1999,거제,초,대부,거제시 덕포동 542,26,0.6426229508196722
gyeongnam,군북초등학교명관분교장,1984,함안,초,매각,경상남도 함안군 군북면 명관리 934-1,41,0.6426229508196722
gyeongnam,군북초등학교사촌분교장,1999,함안,초,대부,함안군 군북면 사촌리 862,26,0.6426229508196722
gyeongnam,군북초등학교수곡분교장,1995,함안,초,대부,함안군 군북면 수곡리 175,30,0.6950819672131149
gyeongnam,군북초등학교유현분교장,1995,함안,초,매각,경상남도 함안군 군북면 유현리 799,30,0.4983606557377048
gyeongnam,군북초등학교하림분교장,1994,함안,초,매각,경상남도 함안군 군북면 하림리 213,31,0.5114754098360655
gyeongnam,궁류초등학교평촌분교장,1998,의령,초,매각,"경상남도 의령군 궁류면 
평촌리 595",27,0.4590163934426231
gyeongnam,금곡초등학교,2002,김해,초,자체활용,김해시 한림면 금곡리 851-3,23,0.5049180327868853
gyeongnam,금곡초등학교검암분교장,1997,진주,초,매각,경상남도 진주시 금곡면 검암리 314-7,28,0.47213114754098384
gyeongnam,금만초등학교,1998,산청,초,매각,경상남도 산청군 단성면 창촌리 249,27,0.4590163934426231
gyeongnam,금만초등학교백곡분교장,1999,산청,초,매각,경상남도 산청군 단성면 호리 523,26,0.4459016393442625
gyeongnam,금반초등학교문정분교장,1999,함양,초,매각,경상남도 함양군 휴천면 문정리 217,26,0.4459016393442625
gyeongnam,금반초등학교월평분교장,1992,함양,초,매각,경상남도 함양군 휴천면 월평리 201,33,0.5377049180327867
gyeongnam,금반초등학교휴천분교장,1998,함양,초,매각,경상남도 함양군 휴천면 대천리 38-1,27,0.4590163934426231
gyeongnam,금서초등학교방곡분교장,1989,산청,초,매각,경상남도 산청군 금서면 방곡리 817,36,0.5770491803278689
gyeongnam,금진초등학교,1999,사천,초,미활용,사천시 서포면 금진리 438,26,0.7901639344262298
gyeongnam,금호초등학교,1994,산청,초,미활용,산청군 차황면 실매리 183,31,0.8557377049180331
gyeongnam,길곡초등학교오호분교장,1999,창녕,초,매각,경상남도 창녕군 길곡면 오호리 724,26,0.4459016393442625
gyeongnam,김해봉황초등학교이화분교장,1998,김해,초,자체활용,김해시 화목동 60-5,27,0.5573770491803277
gyeongnam,나전초등학교,1999,김해,초,매각,경상남도 김해시 생림면 나전리 943,26,0.4459016393442625
gyeongnam,낙서중학교,1995,의령,중,매각,경상남도 의령군 낙서면 전화리 206,30,0.3999999999999999
gyeongnam,남곡초등학교,2003,창녕,초,매각,경상남도 창녕군 남지읍 고곡리 577,22,0.3934426229508198
gyeongnam,남명초등학교남성분교장,1994,남해,초,매각,경상남도 남해군 남면 석교리 254,31,0.5114754098360655
gyeongnam,남명초등학교상덕분교장,2003,남해,초,매각,경상남도 남해군 남면 덕월리 59-2,22,0.3934426229508198
gyeongnam,남명초등학교평산분교장,1999,남해,초,미활용,남해군 남면 평산리 1446,26,0.7901639344262298
gyeongnam,남산초등학교봉남분교장,1995,의령,초,매각,경상남도 의령군 의령읍 대산리 354-2,30,0.4983606557377048
gyeongnam,남상중앙초등학교오계분교장,1998,거창,초,매각,경상남도 거창군 남상면 오계리 423-1,27,0.4590163934426231
gyeongnam,남상중앙초등학교청연분교장,1996,거창,초,매각,경상남도 거창군 신원면 덕산리 200,29,0.4852459016393441
gyeongnam,남상초등학교,1999,남해,초,매각,경상남도 남해군 서면 남상리 1226,26,0.4459016393442625
gyeongnam,남상초등학교임불분교장,1994,거창,초,미활용,거창군 남상면 임불리 1107,31,0.8557377049180331
gyeongnam,남상초등학교춘진분교장,1998,거창,초,매각,경상남도 거창군 남상면 춘전리 50-1,27,0.4590163934426231
gyeongnam,남수중학교,2019,남해,중,미활용,남해군 삼동면 지족리 192-7,6,0.42950819672131146
gyeongnam,남정초등학교장인분교장,1993,합천,초,매각,경상남도 합천군 합천읍 장계리 825,32,0.524590163934426
gyeongnam,남지초등학교반포분교장,1999,창녕,초,매각,경상남도 창녕군 남지읍 반포리 627-1,26,0.4459016393442625
gyeongnam,남지초등학교성사분교장,1989,창녕,초,매각,경상남도 창녕군 남지읍 성사리 942,36,0.5770491803278689
gyeongnam,남지초등학교월상분교장,1999,창녕,초,매각,경상남도 창녕군 남지읍 월하리 624,26,0.4459016393442625
gyeongnam,남하초등학교둔마분교장,1994,거창,초,매각,경상남도 거창군 남하면 둔마리1155-1,31,0.5114754098360655
gyeongnam,남하초등학교지산분교장,1998,거창,초,매각,경상남도 거창군 남하면 지산리 906,27,0.4590163934426231
gyeongnam,내공초등학교,1994,산청,초,대부,산청군 시천면 내공리627-2,31,0.7081967213114756
gyeongnam,내동초등학교가화분교장,1998,진주,초,매각,경상남도 진주시 내동면 유수리 1080-1,27,0.4590163934426231
gyeongnam,내동초등학교나동분교장,1998,진주,초,대부,진주시 내동면 삼계리 253-9,27,0.6557377049180327
gyeongnam,내동초등학교신광분교장,2008,진주,초,매각,경상남도 진주시 내동면 삼계리 988-5,17,0.3278688524590164
gyeongnam,냉천초등학교방리분교장,1992,창녕,초,매각,경상남도 창녕군 성산면 방리 272,33,0.5377049180327867
gyeongnam,냉천초등학교성곡분교장,1999,창녕,초,매각,경상남도 창녕군 성산면 연당리 228,26,0.4459016393442625
gyeongnam,냉천초등학교성산분교장,1990,창녕,초,매각,경상남도 창녕군 성산면 운봉리 129,35,0.5639344262295082
gyeongnam,노량초등학교김양분교장,2007,하동,초,매각,경상남도 하동군 금남면 대치리 728-1,18,0.34098360655737714
gyeongnam,노량초등학교대도분교장,2009,하동,초,매각,경상남도 하동군 금남면 대도리 81,16,0.3147540983606558
gyeongnam,노파초등학교,1987,합천,초,매각,경상남도 합천군 봉산면 술곡리 산81,38,0.6032786885245901
gyeongnam,농산초등학교,1983,거창,초,대부,거창군 고제면 궁항리 1181,42,0.8524590163934428
gyeongnam,늑도초등학교초양분교장,1993,사천,초,매각,경상남도 사천시 늑도동 494,32,0.524590163934426
gyeongnam,단계초등학교율현분교장,1992,산청,초,매각,경상남도 산청군 신등면 모례리 366-1,33,0.5377049180327867
gyeongnam,단목초등학교,2006,진주,초,매각,경상남도 진주시 대곡면 단목리 198-3,19,0.35409836065573774
